symbol,base_qty,side,quote_qty,account_name,price,realized_pnl,fee,trade_time,时间,净资产,份额,净值
YGGUSDT,166,OpenLong,24.5,binance-001,0.148,0,0.0049,1756998704538,2025/9/4 23:11:45,100293.5594,94438.764,1.06199568
PENGUUSDT,762,OpenLong,21.9,binance-001,0.0288,0,0.00439,1756998704538,2025/9/4 23:11:45,100293.555,94438.764,1.061995634
INJUSDT,0.5,OpenLong,6.31,binance-001,12.6,0,0.00126,1756998704538,2025/9/4 23:11:45,100293.5538,94438.764,1.061995621
EGLDUSDT,0.7,OpenLong,9.53,binance-001,13.6,0,0.00191,1756998705600,2025/9/4 23:11:46,100293.5519,94438.764,1.0619956
ETCUSDT,1.75,OpenLong,35.3,binance-001,20.2,0,0.00706,1756998705601,2025/9/4 23:11:46,100293.5448,94438.764,1.061995526
SOONUSDT,24,OpenLong,6.8,binance-001,0.283,0,0.00136,1756998734949,2025/9/4 23:12:15,100293.5435,94438.764,1.061995511
CATIUSDT,76,OpenLong,6.34,binance-001,0.0835,0,0.00127,1756998734949,2025/9/4 23:12:15,100293.5422,94438.764,1.061995498
ARUSDT,3.9,OpenLong,24.1,binance-001,6.19,0,0.00483,1756998734949,2025/9/4 23:12:15,100293.5374,94438.764,1.061995447
LPTUSDT,0.8,OpenLong,5.3,binance-001,6.62,0,0.00106,1756998735533,2025/9/4 23:12:16,100293.5363,94438.764,1.061995435
SEIUSDT,19,OpenLong,5.32,binance-001,0.28,0,0.00106,1756998735629,2025/9/4 23:12:16,100293.5352,94438.764,1.061995424
NOTUSDT,3885,OpenLong,7.02,binance-001,0.00181,0,0.0014,1756998735882,2025/9/4 23:12:16,100293.5338,94438.764,1.061995409
WUSDT,84.4,OpenLong,6.39,binance-001,0.0757,0,0.00128,1756998765413,2025/9/4 23:12:45,100293.5326,94438.764,1.061995396
SUIUSDT,9.1,OpenLong,29.6,binance-001,3.26,0,0.00593,1756998765486,2025/9/4 23:12:45,100293.5266,94438.764,1.061995333
TONUSDT,2.5,OpenLong,7.77,binance-001,3.11,0,0.00155,1756998765553,2025/9/4 23:12:46,100293.5251,94438.764,1.061995317
TAOUSDT,0.121,OpenLong,38,binance-001,314,0,0.0076,1756998765553,2025/9/4 23:12:46,100293.5175,94438.764,1.061995236
XRPUSDT,16.2,OpenLong,45.6,binance-001,2.82,0,0.00912,1756998766092,2025/9/4 23:12:46,100293.5084,94438.764,1.06199514
WIFUSDT,11.1,OpenLong,8.68,binance-001,0.782,0,0.00174,1756998766097,2025/9/4 23:12:46,100293.5066,94438.764,1.061995121
BTCUSDT,0.01,OpenLong,1095,binance-001,109500,0,0.219,1756998795818,2025/9/4 23:13:16,100293.2876,94438.764,1.061992802
KAVAUSDT,23.1,OpenLong,8.5,binance-001,0.368,0,0.0017,1756998795915,2025/9/4 23:13:16,100293.2859,94438.764,1.061992784
KAVAUSDT,0.1,OpenLong,0.0368,binance-001,0.368,0,0.00000735,1756998795915,2025/9/4 23:13:16,100293.2859,94438.764,1.061992784
MYXUSDT,4,OpenShort,4.65,binance-001,1.16,0,0.000929,1756998795987,2025/9/4 23:13:16,100293.285,94438.764,1.061992774
MYXUSDT,2,OpenShort,2.32,binance-001,1.16,0,0.000465,1756998795987,2025/9/4 23:13:16,100293.2845,94438.764,1.061992769
ONDOUSDT,17.8,OpenLong,16.2,binance-001,0.91,0,0.00324,1756998796471,2025/9/4 23:13:16,100293.2813,94438.764,1.061992735
WLDUSDT,7,OpenLong,6.06,binance-001,0.866,0,0.00121,1756998796472,2025/9/4 23:13:16,100293.2801,94438.764,1.061992722
ETHUSDT,0.156,OpenLong,673,binance-001,4313,0,0.135,1756998796715,2025/9/4 23:13:17,100293.1451,94438.764,1.061991293
ILVUSDT,0.4,OpenLong,5.36,binance-001,13.4,0,0.00107,1756998826253,2025/9/4 23:13:46,100293.144,94438.764,1.061991281
ILVUSDT,0.5,OpenLong,6.71,binance-001,13.4,0,0.00134,1756998826253,2025/9/4 23:13:46,100293.1427,94438.764,1.061991267
SOLUSDT,0.77,OpenLong,157,binance-001,204,0,0.0314,1756998826254,2025/9/4 23:13:46,100293.1113,94438.764,1.061990935
SOLUSDT,0.02,OpenLong,4.08,binance-001,204,0,0.000815,1756998826254,2025/9/4 23:13:46,100293.1104,94438.764,1.061990926
OMNIUSDT,4.36,OpenLong,13.3,binance-001,3.04,0,0.00265,1756998826255,2025/9/4 23:13:46,100293.1078,94438.764,1.061990898
XRPUSDT,4.9,OpenLong,13.8,binance-001,2.81,0,0.00276,1756998893429,2025/9/4 23:14:53,100293.105,94438.764,1.061990869
SUIUSDT,1.7,OpenLong,5.54,binance-001,3.26,0,0.00111,1756998893430,2025/9/4 23:14:53,100293.1039,94438.764,1.061990857
SUIUSDT,1,OpenLong,3.26,binance-001,3.26,0,0.000652,1756998893430,2025/9/4 23:14:53,100293.1033,94438.764,1.06199085
SOLUSDT,0.86,OpenLong,175,binance-001,204,0,0.0351,1756998893430,2025/9/4 23:14:53,100293.0682,94438.764,1.061990478
ETHUSDT,0.005,CloseLong,21.6,binance-001,4310,-0.227,0.00431,1756998893982,2025/9/4 23:14:54,100292.8369,94438.764,1.061988029
ETHUSDT,0.004,CloseLong,17.2,binance-001,4310,-0.181,0.00345,1756998893982,2025/9/4 23:14:54,100292.6524,94438.764,1.061986076
TAOUSDT,0.036,OpenLong,11.3,binance-001,314,0,0.00226,1756998894051,2025/9/4 23:14:54,100292.6501,94438.764,1.061986052
ONDOUSDT,1.6,CloseLong,1.45,binance-001,0.909,-0.0749,0.000291,1756998894280,2025/9/4 23:14:54,100292.575,94438.764,1.061985256
OMNIUSDT,4.64,OpenLong,14.1,binance-001,3.04,0,0.00282,1756998894909,2025/9/4 23:14:55,100292.5721,94438.764,1.061985226
KAVAUSDT,0.8,CloseLong,0.294,binance-001,0.368,-0.00199,0.0000588,1756998895433,2025/9/4 23:14:55,100292.5701,94438.764,1.061985204
ILVUSDT,0.6,OpenLong,8.02,binance-001,13.4,0,0.0016,1756998896325,2025/9/4 23:14:56,100292.5685,94438.764,1.061985187
ILVUSDT,0.4,OpenLong,5.35,binance-001,13.4,0,0.00107,1756998896325,2025/9/4 23:14:56,100292.5674,94438.764,1.061985176
WLDUSDT,1,CloseLong,0.865,binance-001,0.865,-0.0173,0.000173,1756998923820,2025/9/4 23:15:24,100292.5499,94438.764,1.061984991
SOONUSDT,1,CloseLong,0.284,binance-001,0.284,0.00866,0.0000569,1756998924475,2025/9/4 23:15:24,100292.5585,94438.764,1.061985082
CATIUSDT,3,CloseLong,0.251,binance-001,0.0835,-0.0122,0.0000501,1756998924476,2025/9/4 23:15:24,100292.5463,94438.764,1.061984952
ARUSDT,0.3,CloseLong,1.86,binance-001,6.19,-0.0291,0.000371,1756998924476,2025/9/4 23:15:24,100292.5168,94438.764,1.06198464
ETHUSDT,0.237,OpenLong,1021,binance-001,4310,0,0.204,1756998925067,2025/9/4 23:15:25,100292.3128,94438.764,1.06198248
NOTUSDT,248,CloseLong,0.448,binance-001,0.00181,-0.00667,0.0000897,1756998925280,2025/9/4 23:15:25,100292.3061,94438.764,1.061982409
ONDOUSDT,3.1,CloseLong,2.82,binance-001,0.909,-0.146,0.000563,1756998925483,2025/9/4 23:15:25,100292.1595,94438.764,1.061980857
BTCUSDT,0.001,CloseLong,109,binance-001,109400,-1.49,0.0219,1756998925606,2025/9/4 23:15:26,100290.6476,94438.764,1.061964847
KAVAUSDT,2.5,CloseLong,0.919,binance-001,0.368,-0.00671,0.000184,1756998926052,2025/9/4 23:15:26,100290.6407,94438.764,1.061964774
XRPUSDT,3.4,CloseLong,9.58,binance-001,2.82,-0.0544,0.00192,1756998956096,2025/9/4 23:15:56,100290.5844,94438.764,1.061964178
SUIUSDT,1.9,CloseLong,6.2,binance-001,3.26,-0.101,0.00124,1756998956097,2025/9/4 23:15:56,100290.4821,94438.764,1.061963095
SOLUSDT,0.27,CloseLong,55.2,binance-001,204,-1.29,0.011,1756998956097,2025/9/4 23:15:56,100289.1811,94438.764,1.061949319
TAOUSDT,0.026,CloseLong,8.17,binance-001,314,-0.212,0.00163,1756998956760,2025/9/4 23:15:57,100288.9675,94438.764,1.061947057
ILVUSDT,0.3,CloseLong,4.02,binance-001,13.4,0.0021,0.000804,1756998957190,2025/9/4 23:15:57,100288.9688,94438.764,1.061947071
OMNIUSDT,1.27,CloseLong,3.86,binance-001,3.04,-0.112,0.000771,1756998957190,2025/9/4 23:15:57,100288.856,94438.764,1.061945877
WUSDT,15.8,CloseLong,1.2,binance-001,0.0759,-0.0426,0.00024,1756999082183,2025/9/4 23:18:02,100288.8132,94438.764,1.061945423
NOTUSDT,730,CloseLong,1.32,binance-001,0.00181,-0.0174,0.000264,1756999082183,2025/9/4 23:18:02,100288.7955,94438.764,1.061945236
ONDOUSDT,5.1,CloseLong,4.65,binance-001,0.911,-0.228,0.000929,1756999082184,2025/9/4 23:18:02,100288.5666,94438.764,1.061942812
SUIUSDT,4,CloseLong,13.1,binance-001,3.26,-0.214,0.00261,1756999082184,2025/9/4 23:18:02,100288.35,94438.764,1.061940518
XRPUSDT,7.2,CloseLong,20.3,binance-001,2.82,-0.102,0.00406,1756999082184,2025/9/4 23:18:02,100288.2439,94438.764,1.061939395
WIFUSDT,2.5,CloseLong,1.96,binance-001,0.784,-0.0423,0.000392,1756999082246,2025/9/4 23:18:02,100288.2012,94438.764,1.061938943
TONUSDT,0.9,CloseLong,2.8,binance-001,3.11,-0.0309,0.000559,1756999082309,2025/9/4 23:18:02,100288.1698,94438.764,1.06193861
TAOUSDT,0.018,CloseLong,5.66,binance-001,314,-0.145,0.00113,1756999082591,2025/9/4 23:18:03,100288.0237,94438.764,1.061937063
TAOUSDT,0.032,CloseLong,10.1,binance-001,314,-0.258,0.00201,1756999082591,2025/9/4 23:18:03,100287.7636,94438.764,1.06193431
TAOUSDT,0.003,CloseLong,0.943,binance-001,314,-0.0242,0.000189,1756999082591,2025/9/4 23:18:03,100287.7393,94438.764,1.061934051
SOLUSDT,0.17,CloseLong,34.7,binance-001,204,-0.792,0.00695,1756999082591,2025/9/4 23:18:03,100286.9403,94438.764,1.061925591
SOLUSDT,0.03,CloseLong,6.13,binance-001,204,-0.14,0.00123,1756999082591,2025/9/4 23:18:03,100286.7991,94438.764,1.061924096
SOLUSDT,0.06,CloseLong,12.3,binance-001,204,-0.28,0.00245,1756999082591,2025/9/4 23:18:03,100286.5166,94438.764,1.061921105
SOLUSDT,0.31,CloseLong,63.4,binance-001,204,-1.44,0.0127,1756999082591,2025/9/4 23:18:03,100285.0639,94438.764,1.061905723
ETHUSDT,0.027,CloseLong,117,binance-001,4316,-1.04,0.0233,1756999082591,2025/9/4 23:18:03,100284.0006,94438.764,1.061894464
BTCUSDT,0.001,CloseLong,110,binance-001,109537,-1.35,0.0219,1756999082591,2025/9/4 23:18:03,100282.6287,94438.764,1.061879937
ILVUSDT,0.7,CloseLong,9.39,binance-001,13.4,0.0112,0.00188,1756999082927,2025/9/4 23:18:03,100282.638,94438.764,1.061880035
MYXUSDT,1,CloseShort,1.16,binance-001,1.16,0.0116,0.000232,1756999082927,2025/9/4 23:18:03,100282.6494,94438.764,1.061880156
SPKUSDT,80,CloseLong,5.07,binance-001,0.0633,0.454,0.00101,1756999083161,2025/9/4 23:18:03,100283.1024,94438.764,1.061884952
OMNIUSDT,3.47,CloseLong,10.5,binance-001,3.04,-0.306,0.00211,1756999083161,2025/9/4 23:18:03,100282.7943,94438.764,1.06188169
YGGUSDT,33,CloseLong,4.87,binance-001,0.148,-0.123,0.000974,1756999083161,2025/9/4 23:18:03,100282.6703,94438.764,1.061880377
KAVAUSDT,4,CloseLong,1.47,binance-001,0.368,-0.00793,0.000295,1756999083161,2025/9/4 23:18:03,100282.6621,94438.764,1.06188029
PENGUUSDT,174,CloseLong,5,binance-001,0.0288,-0.131,0.001,1756999083577,2025/9/4 23:18:04,100282.5301,94438.764,1.061878892
PENGUUSDT,14,CloseLong,0.403,binance-001,0.0288,-0.0106,0.0000805,1756999083577,2025/9/4 23:18:04,100282.5194,94438.764,1.061878779
INJUSDT,0.1,CloseLong,1.26,binance-001,12.6,-0.0449,0.000253,1756999083577,2025/9/4 23:18:04,100282.4743,94438.764,1.061878301
EGLDUSDT,0.1,CloseLong,1.36,binance-001,13.6,-0.0161,0.000273,1756999083578,2025/9/4 23:18:04,100282.4579,94438.764,1.061878128
ETCUSDT,0.36,CloseLong,7.27,binance-001,20.2,-0.202,0.00145,1756999083578,2025/9/4 23:18:04,100282.2544,94438.764,1.061875973
ARUSDT,0.6,CloseLong,3.72,binance-001,6.2,-0.051,0.000744,1756999083830,2025/9/4 23:18:04,100282.2027,94438.764,1.061875425
ARUSDT,0.3,CloseLong,1.86,binance-001,6.2,-0.0255,0.000372,1756999083830,2025/9/4 23:18:04,100282.1768,94438.764,1.061875151
SOONUSDT,3,CloseLong,0.856,binance-001,0.285,0.0287,0.000171,1756999083831,2025/9/4 23:18:04,100282.2054,94438.764,1.061875454
CATIUSDT,9,CloseLong,0.754,binance-001,0.0837,-0.0346,0.000151,1756999083831,2025/9/4 23:18:04,100282.1706,94438.764,1.061875086
LPTUSDT,0.1,CloseLong,0.662,binance-001,6.62,-0.00859,0.000132,1756999083894,2025/9/4 23:18:04,100282.1619,94438.764,1.061874993
SEIUSDT,2,CloseLong,0.558,binance-001,0.279,-0.0131,0.000112,1756999084127,2025/9/4 23:18:04,100282.1487,94438.764,1.061874853
NOTUSDT,204,CloseLong,0.369,binance-001,0.00181,-0.00528,0.0000738,1756999096001,2025/9/4 23:18:16,100282.1433,94438.764,1.061874797
SUIUSDT,1,CloseLong,3.26,binance-001,3.26,-0.0553,0.000652,1756999096001,2025/9/4 23:18:16,100282.0874,94438.764,1.061874204
SOLUSDT,0.14,CloseLong,28.6,binance-001,204,-0.665,0.00572,1756999096001,2025/9/4 23:18:16,100281.4166,94438.764,1.061867102
XRPUSDT,1.9,CloseLong,5.35,binance-001,2.82,-0.0304,0.00107,1756999096002,2025/9/4 23:18:16,100281.3852,94438.764,1.061866769
WUSDT,7.7,CloseLong,0.584,binance-001,0.0759,-0.0211,0.000117,1756999096063,2025/9/4 23:18:16,100281.364,94438.764,1.061866544
TONUSDT,0.5,CloseLong,1.55,binance-001,3.11,-0.0177,0.000311,1756999096414,2025/9/4 23:18:16,100281.3459,94438.764,1.061866353
ETHUSDT,0.011,CloseLong,47.5,binance-001,4314,-0.445,0.00949,1756999096414,2025/9/4 23:18:16,100280.8915,94438.764,1.061861541
WIFUSDT,1.2,CloseLong,0.94,binance-001,0.783,-0.0212,0.000188,1756999096415,2025/9/4 23:18:16,100280.8701,94438.764,1.061861314
TAOUSDT,0.016,CloseLong,5.02,binance-001,314,-0.132,0.001,1756999096568,2025/9/4 23:18:17,100280.7371,94438.764,1.061859906
TAOUSDT,0.005,CloseLong,1.57,binance-001,314,-0.0414,0.000314,1756999096568,2025/9/4 23:18:17,100280.6954,94438.764,1.061859464
ONDOUSDT,2.2,CloseLong,2,binance-001,0.911,-0.0986,0.000401,1756999096593,2025/9/4 23:18:17,100280.5964,94438.764,1.061858416
SPKUSDT,26,CloseLong,1.65,binance-001,0.0633,0.148,0.000329,1756999096728,2025/9/4 23:18:17,100280.744,94438.764,1.06185998
OMNIUSDT,0.94,CloseLong,2.85,binance-001,3.03,-0.0849,0.00057,1756999096728,2025/9/4 23:18:17,100280.6586,94438.764,1.061859075
ILVUSDT,0.3,CloseLong,4.02,binance-001,13.4,0.0024,0.000804,1756999096780,2025/9/4 23:18:17,100280.6602,94438.764,1.061859092
KAVAUSDT,1.2,CloseLong,0.442,binance-001,0.368,-0.00262,0.0000883,1756999096780,2025/9/4 23:18:17,100280.6574,94438.764,1.061859063
WLDUSDT,1,CloseLong,0.867,binance-001,0.867,-0.0156,0.000173,1756999096780,2025/9/4 23:18:17,100280.6417,94438.764,1.061858896
INJUSDT,0.1,CloseLong,1.26,binance-001,12.6,-0.0458,0.000252,1756999096926,2025/9/4 23:18:17,100280.5956,94438.764,1.061858408
YGGUSDT,10,CloseLong,1.48,binance-001,0.148,-0.0372,0.000295,1756999096927,2025/9/4 23:18:17,100280.5581,94438.764,1.061858011
PENGUUSDT,61,CloseLong,1.75,binance-001,0.0287,-0.0461,0.000351,1756999096927,2025/9/4 23:18:17,100280.5117,94438.764,1.061857519
CATIUSDT,2,CloseLong,0.168,binance-001,0.0838,-0.00765,0.0000335,1756999097108,2025/9/4 23:18:17,100280.504,94438.764,1.061857438
EGLDUSDT,0.1,CloseLong,1.36,binance-001,13.6,-0.0164,0.000273,1756999097108,2025/9/4 23:18:17,100280.4873,94438.764,1.061857261
ETCUSDT,0.07,CloseLong,1.41,binance-001,20.2,-0.0398,0.000283,1756999097108,2025/9/4 23:18:17,100280.4472,94438.764,1.061856837
ARUSDT,0.1,CloseLong,0.62,binance-001,6.2,-0.00861,0.000124,1756999097197,2025/9/4 23:18:17,100280.4385,94438.764,1.061856745
TAOUSDT,0.029,OpenLong,9.1,binance-001,314,0,0.00182,1756999119182,2025/9/4 23:18:39,100280.4367,94438.764,1.061856725
SUIUSDT,1.6,OpenLong,5.21,binance-001,3.26,0,0.00104,1756999119266,2025/9/4 23:18:39,100280.4356,94438.764,1.061856714
XRPUSDT,3,OpenLong,8.44,binance-001,2.81,0,0.00169,1756999119266,2025/9/4 23:18:39,100280.4339,94438.764,1.061856696
SOLUSDT,0.24,OpenLong,49,binance-001,204,0,0.0098,1756999119541,2025/9/4 23:18:40,100280.4241,94438.764,1.061856593
ETHUSDT,0.038,OpenLong,164,binance-001,4309,0,0.0327,1756999119541,2025/9/4 23:18:40,100280.3914,94438.764,1.061856246
ONDOUSDT,9.7,OpenLong,8.83,binance-001,0.91,0,0.00177,1756999192806,2025/9/4 23:19:53,100280.3897,94438.764,1.061856228
SUIUSDT,4.9,OpenLong,15.9,binance-001,3.25,0,0.00319,1756999192806,2025/9/4 23:19:53,100280.3865,94438.764,1.061856194
XRPUSDT,8.7,OpenLong,24.5,binance-001,2.81,0,0.00489,1756999192806,2025/9/4 23:19:53,100280.3816,94438.764,1.061856142
TONUSDT,1.9,OpenLong,5.9,binance-001,3.1,0,0.00118,1756999193201,2025/9/4 23:19:53,100280.3804,94438.764,1.06185613
TAOUSDT,0.064,OpenLong,20,binance-001,313,0,0.00401,1756999193453,2025/9/4 23:19:53,100280.3764,94438.764,1.061856087
ETHUSDT,0.034,OpenLong,146,binance-001,4301,0,0.0292,1756999193453,2025/9/4 23:19:53,100280.3472,94438.764,1.061855778
SOLUSDT,0.05,OpenLong,10.2,binance-001,204,0,0.00204,1756999223214,2025/9/4 23:20:23,100280.3452,94438.764,1.061855756
SOLUSDT,0.39,OpenLong,79.5,binance-001,204,0,0.0159,1756999223214,2025/9/4 23:20:23,100280.3293,94438.764,1.061855588
SOLUSDT,2.26,OpenLong,461,binance-001,204,0,0.0922,1756999223214,2025/9/4 23:20:23,100280.2371,94438.764,1.061854612
BTCUSDT,0.005,OpenLong,547,binance-001,109371,0,0.109,1756999223215,2025/9/4 23:20:23,100280.1281,94438.764,1.061853457
AVAXUSDT,4,OpenLong,98.6,binance-001,24.7,0,0.0197,1756999223268,2025/9/4 23:20:23,100280.1084,94438.764,1.061853249
FARTCOINUSDT,8,OpenLong,5.96,binance-001,0.745,0,0.00119,1756999223269,2025/9/4 23:20:23,100280.1072,94438.764,1.061853236
ZEREBROUSDT,298,OpenLong,5.67,binance-001,0.019,0,0.00113,1756999224257,2025/9/4 23:20:24,100280.106,94438.764,1.061853224
ILVUSDT,2.9,OpenLong,38.9,binance-001,13.4,0,0.00777,1756999224495,2025/9/4 23:20:24,100280.0983,94438.764,1.061853142
YGGUSDT,76,OpenLong,11.2,binance-001,0.147,0,0.00224,1756999253600,2025/9/4 23:20:54,100280.096,94438.764,1.061853118
OMNIUSDT,6.8,OpenLong,20.6,binance-001,3.03,0,0.00412,1756999253601,2025/9/4 23:20:54,100280.0919,94438.764,1.061853075
SPKUSDT,186,OpenLong,11.7,binance-001,0.063,0,0.00234,1756999253602,2025/9/4 23:20:54,100280.0896,94438.764,1.06185305
PENGUUSDT,436,OpenLong,12.5,binance-001,0.0287,0,0.0025,1756999253663,2025/9/4 23:20:54,100280.0871,94438.764,1.061853023
EGLDUSDT,0.4,OpenLong,5.45,binance-001,13.6,0,0.00109,1756999254645,2025/9/4 23:20:55,100280.086,94438.764,1.061853012
ARUSDT,1.1,OpenLong,6.8,binance-001,6.19,0,0.00136,1756999255339,2025/9/4 23:20:55,100280.0846,94438.764,1.061852997
ARUSDT,0.6,OpenLong,3.71,binance-001,6.19,0,0.000742,1756999255339,2025/9/4 23:20:55,100280.0839,94438.764,1.06185299
GRTUSDT,65,OpenLong,5.61,binance-001,0.0863,0,0.00112,1756999284003,2025/9/4 23:21:24,100280.0828,94438.764,1.061852978
WIFUSDT,9.1,OpenLong,7.11,binance-001,0.781,0,0.00142,1756999284159,2025/9/4 23:21:24,100280.0813,94438.764,1.061852963
BTCUSDT,0.001,CloseLong,109,binance-001,109322,-1.55,0.0219,1756999295464,2025/9/4 23:21:35,100278.5094,94438.764,1.061836318
TAOUSDT,0.016,OpenLong,5.01,binance-001,313,0,0.001,1756999295531,2025/9/4 23:21:36,100278.5084,94438.764,1.061836307
TAOUSDT,0.033,OpenLong,10.3,binance-001,313,0,0.00207,1756999295531,2025/9/4 23:21:36,100278.5064,94438.764,1.061836286
TAOUSDT,0.018,OpenLong,5.64,binance-001,313,0,0.00113,1756999295531,2025/9/4 23:21:36,100278.5052,94438.764,1.061836274
XRPUSDT,10.2,OpenLong,28.6,binance-001,2.81,0,0.00573,1756999295603,2025/9/4 23:21:36,100278.4995,94438.764,1.061836213
SUIUSDT,5.6,OpenLong,18.2,binance-001,3.26,0,0.00365,1756999295852,2025/9/4 23:21:36,100278.4959,94438.764,1.061836174
SOLUSDT,0.68,CloseLong,139,binance-001,204,-3.58,0.0277,1756999296181,2025/9/4 23:21:36,100274.8882,94438.764,1.061797973
ETHUSDT,0.189,OpenLong,813,binance-001,4301,0,0.163,1756999296859,2025/9/4 23:21:37,100274.7252,94438.764,1.061796247
FARTCOINUSDT,1.2,CloseLong,0.893,binance-001,0.744,-0.0645,0.000179,1756999314463,2025/9/4 23:21:54,100274.6605,94438.764,1.061795562
ZEREBROUSDT,48,CloseLong,0.915,binance-001,0.0191,-0.0743,0.000183,1756999315082,2025/9/4 23:21:55,100274.586,94438.764,1.061794773
ILVUSDT,1.2,CloseLong,16.1,binance-001,13.4,-0.0228,0.00321,1756999315144,2025/9/4 23:21:55,100274.56,94438.764,1.061794498
INJUSDT,0.4,OpenLong,5.01,binance-001,12.5,0,0.001,1756999316424,2025/9/4 23:21:56,100274.559,94438.764,1.061794487
ETCUSDT,1.09,OpenLong,22,binance-001,20.2,0,0.0044,1756999316486,2025/9/4 23:21:56,100274.5546,94438.764,1.061794441
TAOUSDT,0.009,CloseLong,2.81,binance-001,313,-0.0853,0.000563,1756999990371,2025/9/4 23:33:10,100274.4687,94438.764,1.061793531
XRPUSDT,1.9,CloseLong,5.33,binance-001,2.81,-0.0495,0.00107,1756999990371,2025/9/4 23:33:10,100274.4182,94438.764,1.061792996
XRPUSDT,0.5,CloseLong,1.4,binance-001,2.81,-0.013,0.000281,1756999990371,2025/9/4 23:33:10,100274.4049,94438.764,1.061792855
ONDOUSDT,6,OpenLong,5.46,binance-001,0.909,0,0.00109,1756999990374,2025/9/4 23:33:10,100274.4038,94438.764,1.061792844
SUIUSDT,1.3,CloseLong,4.23,binance-001,3.26,-0.079,0.000846,1756999990438,2025/9/4 23:33:10,100274.3239,94438.764,1.061791998
SOLUSDT,0.19,CloseLong,38.7,binance-001,204,-1.03,0.00774,1756999990440,2025/9/4 23:33:10,100273.2862,94438.764,1.06178101
WIFUSDT,0.3,CloseLong,0.234,binance-001,0.78,-0.00624,0.0000468,1756999990608,2025/9/4 23:33:11,100273.2799,94438.764,1.061780943
BTCUSDT,0.001,CloseLong,109,binance-001,109366,-1.5,0.0219,1756999990608,2025/9/4 23:33:11,100271.758,94438.764,1.061764828
LTCUSDT,0.231,OpenLong,25.4,binance-001,110,0,0.00507,1756999990612,2025/9/4 23:33:11,100271.7529,94438.764,1.061764774
ETHUSDT,0.01,CloseLong,43,binance-001,4303,-0.508,0.00861,1756999990721,2025/9/4 23:33:11,100271.2363,94438.764,1.061759304
LINKUSDT,0.97,OpenLong,21.8,binance-001,22.5,0,0.00437,1756999990933,2025/9/4 23:33:11,100271.232,94438.764,1.061759258
INJUSDT,0.1,CloseLong,1.25,binance-001,12.5,-0.0527,0.000251,1756999991509,2025/9/4 23:33:12,100271.179,94438.764,1.061758697
ETCUSDT,0.08,CloseLong,1.61,binance-001,20.1,-0.0505,0.000322,1756999991509,2025/9/4 23:33:12,100271.1282,94438.764,1.061758159
GRTUSDT,2,CloseLong,0.172,binance-001,0.0862,-0.00619,0.0000345,1756999991840,2025/9/4 23:33:12,100271.122,94438.764,1.061758093
TAOUSDT,0.032,CloseLong,10,binance-001,313,-0.293,0.002,1757000103324,2025/9/4 23:35:03,100270.827,94438.764,1.061754969
XRPUSDT,4.4,CloseLong,12.4,binance-001,2.81,-0.106,0.00247,1757000103325,2025/9/4 23:35:03,100270.7185,94438.764,1.061753821
LTCUSDT,0.027,CloseLong,2.97,binance-001,110,-0.052,0.000593,1757000103580,2025/9/4 23:35:04,100270.6659,94438.764,1.061753264
SUIUSDT,2.4,CloseLong,7.82,binance-001,3.26,-0.14,0.00156,1757000103581,2025/9/4 23:35:04,100270.5243,94438.764,1.061751765
SOLUSDT,0.34,CloseLong,69.3,binance-001,204,-1.72,0.0139,1757000103581,2025/9/4 23:35:04,100268.7904,94438.764,1.061733405
ONDOUSDT,3.3,CloseLong,3,binance-001,0.91,-0.15,0.000601,1757000103642,2025/9/4 23:35:04,100268.6398,94438.764,1.06173181
LINKUSDT,0.06,CloseLong,1.35,binance-001,22.5,-0.0464,0.00027,1757000103642,2025/9/4 23:35:04,100268.5932,94438.764,1.061731316
ETHUSDT,0.109,OpenLong,469,binance-001,4302,0,0.0938,1757000103647,2025/9/4 23:35:04,100268.4994,94438.764,1.061730323
WIFUSDT,1.8,CloseLong,1.41,binance-001,0.781,-0.0349,0.000281,1757000103953,2025/9/4 23:35:04,100268.4642,94438.764,1.06172995
FARTCOINUSDT,0.3,CloseLong,0.224,binance-001,0.745,-0.0157,0.0000447,1757000104124,2025/9/4 23:35:04,100268.4484,94438.764,1.061729783
ILVUSDT,0.2,CloseLong,2.67,binance-001,13.3,-0.014,0.000533,1757000104190,2025/9/4 23:35:04,100268.4339,94438.764,1.06172963
ZEREBROUSDT,10,CloseLong,0.191,binance-001,0.0191,-0.0154,0.0000381,1757000104190,2025/9/4 23:35:04,100268.4185,94438.764,1.061729466
ETCUSDT,0.15,CloseLong,3.02,binance-001,20.2,-0.0904,0.000605,1757000104486,2025/9/4 23:35:04,100268.3275,94438.764,1.061728502
GRTUSDT,3,CloseLong,0.259,binance-001,0.0863,-0.00911,0.0000518,1757000104748,2025/9/4 23:35:05,100268.3183,94438.764,1.061728405
SOLUSDT,0.05,OpenLong,10.2,binance-001,204,0,0.00204,1757000106769,2025/9/4 23:35:07,100268.3163,94438.764,1.061728384
SPKUSDT,2,CloseLong,0.126,binance-001,0.063,0.0106,0.0000252,1757000107066,2025/9/4 23:35:07,100268.3268,94438.764,1.061728496
YGGUSDT,1,CloseLong,0.148,binance-001,0.148,-0.0037,0.0000295,1757000107066,2025/9/4 23:35:07,100268.3231,94438.764,1.061728456
PENGUUSDT,5,CloseLong,0.143,binance-001,0.0287,-0.00423,0.0000287,1757000107066,2025/9/4 23:35:07,100268.3189,94438.764,1.061728411
