,Unnamed: 0,AccountDetailID,CreateTime,MemberID,TradeUnitID,ExchangeID,InstrumentID,SettlementGroup,ProductGroup,AccountID,Currency,Amount,PreBalance,Balance,Source,Remark,UpdateUserID,UpdateTime,UserID,InsertTime,LocalID,SettleSegment,BusinessNo,RelatedID,ReserveAmount,ReserveBalance,pl,shares
227,227,1000141724720578,2025-06-27 16:31:08,38275638-1f74-46f5-9d90-7cce3d7b1acd,,,,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-3219.0,4083.74329381,864.74329381,4,,,1751041868,,1751041868,1250627110079.0,,,,0.0,0.0,0.013755980424430594,62863.07970271734
228,228,1000141724720643,2025-06-27 16:31:21,38275638-1f74-46f5-9d90-7cce3d7b1acd,,,,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,219.0,864.74329381,1083.74329381,3,,,1751041881,,1751041881,1250627110080.0,,,,0.0,0.0,0.013755980424430594,78783.428034346
229,229,1000141724721555,2025-06-27 16:33:08,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,ETHUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-10.01083446,1083.74329381,1073.73245935,5,,,1751041988,lbank_exchange_user,1751041988,1000577983112259.0,,1001641229553294.0,,0.0,0.0,0.013628912655106877,78783.428034346
230,230,1000141724721556,2025-06-27 16:33:08,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,ETHUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-52.20898267,1073.73245935,1021.52347668,1,,,1751041988,lbank_exchange_user,1751041988,1000577983112259.0,,1001641229553294.0,,0.0,0.0,0.012966222747183103,78783.428034346
231,231,1000141724732939,2025-06-27 17:06:10,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,ETHUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-21.460692,1021.52347668,1000.06278468,5,,,1751043970,lbank_exchange_user,1751043970,217510439701871.0,,1001641253995144.0,1000156650948981.0,0.0,0.0,0.012693821653000655,78783.428034346
232,232,1000141724771168,2025-06-27 19:37:00,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,ETHUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-21.39584656,1000.06278468,978.66693812,5,,,1751053020,lbank_exchange_user,1751053020,1000578039667776.0,,1001641362579307.0,,0.0,0.0,0.012422243643591463,78783.428034346
233,233,1000141724771169,2025-06-27 19:37:00,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,ETHUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,860.66709863,978.66693812,1839.33403675,1,,,1751053020,lbank_exchange_user,1751053020,1000578039667776.0,,1001641362579307.0,,0.0,0.0,0.02334671240693073,78783.428034346
234,234,1000141724771192,2025-06-27 19:37:18,38275638-1f74-46f5-9d90-7cce3d7b1acd,,,,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-850.0,1839.33403675,989.33403675,4,,,1751053038,,1751053038,1250627110081.0,,,,0.0,0.0,0.02334671240693073,42375.73237319295
235,235,1000141724771214,2025-06-27 19:37:33,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,ETHUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-24.8417745,989.33403675,964.49226225,5,,,1751053053,lbank_exchange_user,1751053053,217510530536950.0,,1001641362960242.0,1000156655850831.0,0.0,0.0,0.02276048597239446,42375.73237319295
236,236,1000141724791280,2025-06-27 20:22:14,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,ETHUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-13.69091224,964.49226225,950.80135001,5,,,1751055734,lbank_exchange_user,1751055734,1000578053270690.0,,1001641394262607.0,,0.0,0.0,0.022437402181902596,42375.73237319295
237,237,1000141724791281,2025-06-27 20:22:14,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,ETHUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-77.63124165,950.80135001,873.17010836,1,,,1751055734,lbank_exchange_user,1751055734,1000578053270690.0,,1001641394262607.0,,0.0,0.0,0.0206054281415174,42375.73237319295
238,238,1000141724794282,2025-06-27 20:42:17,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,ETHUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-98.89929504,873.17010836,774.27081332,5,,,1751056937,da28dfe0-2005-4f2f-8a74-f8d01fadfb4c,1751056937,1000578059313195.0,,1001641408251308.0,,0.0,0.0,0.018271561810452783,42375.73237319295
239,239,1000141724794283,2025-06-27 20:42:17,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,ETHUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-774.10530495,774.27081332,0.16550837,a,,,1751056937,da28dfe0-2005-4f2f-8a74-f8d01fadfb4c,1751056937,1000578059313195.0,,1001641408251308.0,,0.0,0.0,3.9057347385151326e-06,42375.73237319295
240,240,1000141724910567,2025-06-28 06:02:09,38275638-1f74-46f5-9d90-7cce3d7b1acd,,,,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,1020.6669,0.16550837,1020.83240837,3,,,1751090529,,1751090529,1250628110082.0,,,,0.0,0.0,0.023523435710496702,43396.39927319295
241,241,1000141724910584,2025-06-28 06:02:30,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,ETHUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-22.33996205,1020.83240837,998.49244632,5,,,1751090550,lbank_exchange_user,1751090550,217510905505510.0,,1001641790593299.0,1000156675915716.0,0.0,0.0,0.02300864733118063,43396.39927319295
242,242,1000141724943857,2025-06-28 08:00:00,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,ETHUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,0.5902829,998.49244632,999.08272922,7,,,1751097600,,1751097600,,,,,,0.0,0.02302224944817389,43396.39927319295
243,243,1000141725079359,2025-06-28 16:00:00,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,ETHUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,3.60484632,999.08272922,1002.68757554,7,,,1751126400,,1751126400,,,,,,0.0,0.02310531731510235,43396.39927319295
244,244,1000141725099471,2025-06-28 16:08:05,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,ETHUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-54.18483966,1002.68757554,948.50273588,5,,,1751126885,da28dfe0-2005-4f2f-8a74-f8d01fadfb4c,1751126885,1000578407174617.0,,1001642209615720.0,,0.0,0.0,0.02185671511382545,43396.39927319295
245,245,1000141725099472,2025-06-28 16:08:05,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,ETHUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-948.2179,948.50273588,0.28483588,a,,,1751126885,da28dfe0-2005-4f2f-8a74-f8d01fadfb4c,1751126885,1000578407174617.0,,1001642209615720.0,,0.0,0.0,6.563583264290554e-06,43396.39927319295
246,246,1000141726359916,2025-07-01 15:09:50,38275638-1f74-46f5-9d90-7cce3d7b1acd,,,,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,168.0955,0.28483588,168.38033588,3,,,1751382590,,1751382590,1250701110083.0,,,,0.0,0.0,0.003865081800136276,43564.49477319295
247,247,1000141726367522,2025-07-01 15:40:45,38275638-1f74-46f5-9d90-7cce3d7b1acd,,,,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,1698.9759,168.38033588,1867.35623588,3,,,1751384445,,1751384445,1250701110084.0,,,,0.0,0.0,0.04125525966319529,45263.47067319295
248,248,1000141726451510,2025-07-01 19:01:13,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,SOLUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-20.4974474,1867.35623588,1846.85878848,5,,,1751396473,lbank_exchange_user,1751396473,217513964739010.0,,1001645382803500.0,,0.0,0.0,0.040802412210378565,45263.47067319295
249,249,1000141726452283,2025-07-01 19:02:46,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,ETHUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-22.5833617,1846.85878848,1824.27542678,5,,,1751396566,lbank_exchange_user,1751396566,217513965668191.0,,1001645383965868.0,,0.0,0.0,0.04030348092287182,45263.47067319295
250,250,1000141726539592,2025-07-02 00:00:00,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,SOLUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-8.74872207,1824.27542678,1815.52670471,7,,,1751414400,,1751414400,,,,,,0.0,0.04011019653835861,45263.47067319295
251,251,1000141726549484,2025-07-02 00:00:00,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,ETHUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-1.77576558,1815.52670471,1813.75093913,7,,,1751414400,,1751414400,,,,,,0.0,0.040070964779202946,45263.47067319295
252,252,1000141726638186,2025-07-02 05:53:13,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,ETHUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-22.90418383,1813.75093913,1790.8467553,5,,,1751435593,lbank_exchange_user,1751435593,1000579970799570.0,,1001645845569865.0,1000156861887284.0,0.0,0.0,0.039564945609895964,45263.47067319295
253,253,1000141726638187,2025-07-02 05:53:13,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,ETHUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,1283.28852,1790.8467553,3074.1352753,1,,,1751435593,lbank_exchange_user,1751435593,1000579970799570.0,,1001645845569865.0,1000156861887284.0,0.0,0.0,0.06791647281083642,45263.47067319295
254,254,1000141726638984,2025-07-02 05:56:35,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,ETHUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-57.99698102,3074.1352753,3016.13829428,5,,,1751435795,lbank_exchange_user,1751435795,217514357933712.0,,1001645848046010.0,1000156861998093.0,0.0,0.0,0.06663515301459842,45263.47067319295
255,255,1000141726652922,2025-07-02 06:50:51,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,SOLUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-20.9921746,3016.13829428,2995.14611968,5,,,1751439051,lbank_exchange_user,1751439051,1000579988654838.0,,1001645887329799.0,1000156863780808.0,0.0,0.0,0.06617137561777514,45263.47067319295
256,256,1000141726652923,2025-07-02 06:50:51,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,SOLUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,1978.9088,2995.14611968,4974.05491968,1,,,1751439051,lbank_exchange_user,1751439051,1000579988654838.0,,1001645887329799.0,1000156863780808.0,0.0,0.0,0.10989115164396482,45263.47067319295
257,257,1000141726653117,2025-07-02 06:51:37,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,BTCUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-69.729053,4974.05491968,4904.32586668,5,,,1751439097,lbank_exchange_user,1751439097,217514390957623.0,,1001645887879553.0,1000156863806015.0,0.0,0.0,0.10835063669972973,45263.47067319295
258,258,1000141726653167,2025-07-02 06:52:02,38275638-1f74-46f5-9d90-7cce3d7b1acd,,,,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,508.0,4904.32586668,5412.32586668,3,,,1751439122,,1751439122,1250702110085.0,,,,0.0,0.0,0.10835063669972973,49951.95258223619
259,259,1000141726660262,2025-07-02 07:17:25,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,ETHUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-14.50683896,5412.32586668,5397.81902772,5,,,1751440645,lbank_exchange_user,1751440645,1000579996816963.0,,1001645906448770.0,,0.0,0.0,0.10806022084589265,49951.95258223619
260,260,1000141726660263,2025-07-02 07:17:25,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,ETHUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-31.59548,5397.81902772,5366.22354772,1,,,1751440645,lbank_exchange_user,1751440645,1000579996816963.0,,1001645906448770.0,,0.0,0.0,0.10742770342932151,49951.95258223619
261,261,1000141726680697,2025-07-02 08:00:00,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,BTCUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,9.77104162,5366.22354772,5375.99458934,7,,,1751443200,,1751443200,,,,,,0.0,0.10762331223167841,49951.95258223619
262,262,1000141726689068,2025-07-02 08:00:00,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,ETHUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,8.47837042,5375.99458934,5384.47295976,7,,,1751443200,,1751443200,,,,,,0.0,0.10779304274233346,49951.95258223619
263,263,1000141726705272,2025-07-02 08:02:10,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,BTCUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-0.246905,5384.47295976,5384.22605476,5,,,1751443330,lbank_exchange_user,1751443330,1000580010536698.0,,1001645938560752.0,,0.0,0.0,0.10778809989251005,49951.95258223619
264,264,1000141726705273,2025-07-02 08:02:10,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,BTCUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-3.864,5384.22605476,5380.36205476,1,,,1751443330,lbank_exchange_user,1751443330,1000580010536698.0,,1001645938560752.0,,0.0,0.0,0.10771074555899049,49951.95258223619
265,265,1000141726705275,2025-07-02 08:02:10,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,BTCUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-69.75609498,5380.36205476,5310.60595978,5,,,1751443330,lbank_exchange_user,1751443330,1000580010536698.0,,1001645938560752.0,,0.0,0.0,0.1063142817297706,49951.95258223619
266,266,1000141726705276,2025-07-02 08:02:10,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,BTCUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-1091.92392,5310.60595978,4218.68203978,1,,,1751443330,lbank_exchange_user,1751443330,1000580010536698.0,,1001645938560752.0,,0.0,0.0,0.08445479749434738,49951.95258223619
267,267,1000141726705405,2025-07-02 08:02:29,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,BTCUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-64.05599235,4218.68203978,4154.62604743,5,,,1751443349,lbank_exchange_user,1751443349,217514433494084.0,,1001645938792109.0,1000156866128676.0,0.0,0.0,0.08317244537318566,49951.95258223619
268,268,1000141726760829,2025-07-02 11:47:28,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,BTCUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-0.7384795,4154.62604743,4153.88756793,5,,,1751456848,lbank_exchange_user,1751456848,1000580079868776.0,,1001646100898062.0,,0.0,0.0,0.08315766157672076,49951.95258223619
269,269,1000141726760830,2025-07-02 11:47:28,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,BTCUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-3.75925,4153.88756793,4150.12831793,1,,,1751456848,lbank_exchange_user,1751456848,1000580079868776.0,,1001646100898062.0,,0.0,0.0,0.08308240425832443,49951.95258223619
270,270,1000141726760832,2025-07-02 11:47:28,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,BTCUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-15.29595296,4150.12831793,4134.83236497,5,,,1751456848,lbank_exchange_user,1751456848,1000580079868776.0,,1001646100898062.0,,0.0,0.0,0.0827761909439436,49951.95258223619
271,271,1000141726760833,2025-07-02 11:47:28,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,BTCUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-77.97824,4134.83236497,4056.85412497,1,,,1751456848,lbank_exchange_user,1751456848,1000580079868776.0,,1001646100898062.0,,0.0,0.0,0.08121512604119284,49951.95258223619
272,272,1000141726785790,2025-07-02 12:25:04,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,BTCUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-48.01772215,4056.85412497,4008.83640282,5,,,1751459104,lbank_exchange_user,1751459104,1000580091437856.0,,1001646128100974.0,,0.0,0.0,0.08025384785950518,49951.95258223619
273,273,1000141726785791,2025-07-02 12:25:04,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,BTCUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,97.08846,4008.83640282,4105.92486282,1,,,1751459104,lbank_exchange_user,1751459104,1000580091437856.0,,1001646128100974.0,,0.0,0.0,0.08219748479422086,49951.95258223619
274,274,1000141726785839,2025-07-02 12:25:13,38275638-1f74-46f5-9d90-7cce3d7b1acd,,,,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-3235.0,4105.92486282,870.92486282,4,,,1751459113,,1751459113,1250702110086.0,,,,0.0,0.0,0.08219748479422082,10595.51718644843
275,275,1000141726785938,2025-07-02 12:25:38,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,ETHUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-43.44779558,870.92486282,827.47706724,5,,,1751459138,lbank_exchange_user,1751459138,1000580091619023.0,,1001646128522865.0,,0.0,0.0,0.07809690198967689,10595.51718644843
276,276,1000141726785939,2025-07-02 12:25:38,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,ETHUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,200.9814,827.47706724,1028.45846724,1,,,1751459138,lbank_exchange_user,1751459138,1000580091619023.0,,1001646128522865.0,,0.0,0.0,0.09706543334716959,10595.51718644843
277,277,1000141726785979,2025-07-02 12:25:44,38275638-1f74-46f5-9d90-7cce3d7b1acd,,,,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-1028.4584,1028.45846724,6.724e-05,4,,,1751459144,,1751459144,1250702110087.0,,,,0.0,0.0,0.09706543334716959,0.0
278,278,1000141726786309,2025-07-02 12:26:54,38275638-1f74-46f5-9d90-7cce3d7b1acd,,,,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,559.4584,6.724e-05,559.45846724,3,,,1751459214,,1751459214,1250702110088.0,,,,0.0,0.0,0.09706544501323759,5763.724332214231
279,279,1000141726786649,2025-07-02 12:28:17,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,BTCUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-12.49283133,559.45846724,546.96563591,5,,,1751459297,lbank_exchange_user,1751459297,217514592979100.0,,1001646130469790.0,1000156874859864.0,0.0,0.0,0.0948979521544664,5763.724332214231
280,280,1000141726786968,2025-07-02 12:29:49,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,BTCUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-11.35728537,546.96563591,535.60835054,5,,,1751459389,lbank_exchange_user,1751459389,217514593890481.0,,1001646131589751.0,1000156874910060.0,0.0,0.0,0.09292747530384352,5763.724332214231
281,281,1000141726788749,2025-07-02 12:34:44,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,BTCUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-5.02425469,535.60835054,530.58409585,5,,,1751459684,lbank_exchange_user,1751459684,217514596830132.0,,1001646135221454.0,1000156875071860.0,0.0,0.0,0.09205577249496373,5763.724332214231
282,282,1000141726793405,2025-07-02 12:55:55,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,BTCUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-5.49231309,530.58409585,525.09178276,5,,,1751460955,lbank_exchange_user,1751460955,1000580101017861.0,,1001646150604404.0,,0.0,0.0,0.09110286205486812,5763.724332214231
283,283,1000141726793406,2025-07-02 12:55:55,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,BTCUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-32.02107761,525.09178276,493.07070515,1,,,1751460955,lbank_exchange_user,1751460955,1000580101017861.0,,1001646150604404.0,,0.0,0.0,0.08554723937683165,5763.724332214231
284,284,1000141726798254,2025-07-02 13:11:14,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,BTCUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-56.39814498,493.07070515,436.67256017,5,,,1751461874,da28dfe0-2005-4f2f-8a74-f8d01fadfb4c,1751461874,1000580105684241.0,,1001646161623772.0,,0.0,0.0,0.07576222161240055,5763.724332214231
285,285,1000141726798255,2025-07-02 13:11:14,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,BTCUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-436.6540624,436.67256017,0.01849777,a,,,1751461874,da28dfe0-2005-4f2f-8a74-f8d01fadfb4c,1751461874,1000580105684241.0,,1001646161623772.0,,0.0,0.0,3.209343288091256e-06,5763.724332214231
286,286,1000141726990023,2025-07-02 18:36:26,38275638-1f74-46f5-9d90-7cce3d7b1acd,,,,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,3435.2758,0.01849777,3435.29429777,3,,,1751481386,,1751481386,1250702110089.0,,,,0.0,0.0,0.37344214027564243,9199.00013221423
287,287,1000141726990061,2025-07-02 18:36:40,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,ETHUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-58.30577664,3435.29429777,3376.98852113,5,,,1751481400,lbank_exchange_user,1751481400,217514814001930.0,,1001646413181865.0,1000156887070801.0,0.0,0.0,0.36710386700659253,9199.00013221423
288,288,1000141727007235,2025-07-02 19:57:00,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,ETHUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-8.83371393,3376.98852113,3368.1548072,5,,,1751486220,lbank_exchange_user,1751486220,1000580235509612.0,,1001646471666014.0,,0.0,0.0,0.366143576344234,9199.00013221423
289,289,1000141727007236,2025-07-02 19:57:00,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,ETHUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-352.03218,3368.1548072,3016.1226272,1,,,1751486220,lbank_exchange_user,1751486220,1000580235509612.0,,1001646471666014.0,,0.0,0.0,0.32787504988044924,9199.00013221423
290,290,1000141727008064,2025-07-02 19:59:08,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,ETHUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-120.68125337,3016.1226272,2895.44137383,5,,,1751486348,da28dfe0-2005-4f2f-8a74-f8d01fadfb4c,1751486348,1000580236184092.0,,1001646473263241.0,,0.0,0.0,0.3147560965555783,9199.00013221423
291,291,1000141727008065,2025-07-02 19:59:08,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,ETHUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-2895.13926,2895.44137383,0.30211383,a,,,1751486348,da28dfe0-2005-4f2f-8a74-f8d01fadfb4c,1751486348,1000580236184092.0,,1001646473263241.0,,0.0,0.0,3.2842029096403565e-05,9199.00013221423
292,292,1000141727202132,2025-07-03 07:00:56,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,ETHUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-0.01297415,0.30211383,0.28913968,5,,,1751526056,lbank_exchange_user,1751526056,217515260568080.0,,1001646952439521.0,1000156911574947.0,0.0,0.0,3.14316421180878e-05,9199.00013221423
293,293,1000141727202143,2025-07-03 07:01:01,38275638-1f74-46f5-9d90-7cce3d7b1acd,,,,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,336.9203,0.28913968,337.20943968,3,,,1751526061,,1751526061,1250703110090.0,,,,0.0,0.0,0.035362023212865704,9535.92043221423
294,294,1000141727202149,2025-07-03 07:01:05,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,ETHUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-15.04872007,337.20943968,322.16071961,5,,,1751526065,lbank_exchange_user,1751526065,217515260652271.0,,1001646952550736.0,1000156911579577.0,0.0,0.0,0.03378391440030028,9535.92043221423
